kankersoort	periode	geslacht	leeftijdsgroep	cr
kanker_van_overige_lokalisaties	2003	Man	group:80-84	153,87
kanker_van_overige_lokalisaties	2003	Man	group:85+	190,03
kanker_van_overige_lokalisaties	2004	Man	group:15-19	0,2
kanker_van_overige_lokalisaties	2004	Man	group:20-24	0,2
kanker_van_overige_lokalisaties	2004	Man	group:25-29	0,4
kanker_van_overige_lokalisaties	2004	Man	group:30-34	0,65
kanker_van_overige_lokalisaties	2004	Man	group:35-39	1,35
kanker_van_overige_lokalisaties	2004	Man	group:40-44	3,03
kanker_van_overige_lokalisaties	2004	Man	group:45-49	6,15
kanker_van_overige_lokalisaties	2004	Man	group:50-54	12,26
kanker_van_overige_lokalisaties	2004	Man	group:55-59	21,93
kanker_van_overige_lokalisaties	2004	Man	group:60-64	29,56
kanker_van_overige_lokalisaties	2004	Man	group:65-69	61
kanker_van_overige_lokalisaties	2004	Man	group:70-74	88,23
kanker_van_overige_lokalisaties	2004	Man	group:75-79	120,78
kanker_van_overige_lokalisaties	2004	Man	group:80-84	143,69
kanker_van_overige_lokalisaties	2004	Man	group:85+	156,15
kanker_van_overige_lokalisaties	2005	Man	group:0-4	0,2
kanker_van_overige_lokalisaties	2005	Man	group:25-29	0,2
kanker_van_overige_lokalisaties	2005	Man	group:30-34	1,2
kanker_van_overige_lokalisaties	2005	Man	group:35-39	1,65
kanker_van_overige_lokalisaties	2005	Man	group:40-44	2,86
kanker_van_overige_lokalisaties	2005	Man	group:45-49	6,39
kanker_van_overige_lokalisaties	2005	Man	group:50-54	11,89
kanker_van_overige_lokalisaties	2005	Man	group:55-59	19,24
kanker_van_overige_lokalisaties	2005	Man	group:60-64	35,01
kanker_van_overige_lokalisaties	2005	Man	group:65-69	49,14
kanker_van_overige_lokalisaties	2005	Man	group:70-74	86,43
kanker_van_overige_lokalisaties	2005	Man	group:75-79	125,01
kanker_van_overige_lokalisaties	2005	Man	group:80-84	138,67
kanker_van_overige_lokalisaties	2005	Man	group:85+	159,02
kanker_van_overige_lokalisaties	2006	Man	group:0-4	0,4
kanker_van_overige_lokalisaties	2006	Man	group:20-24	0,2
kanker_van_overige_lokalisaties	2006	Man	group:30-34	0,55
kanker_van_overige_lokalisaties	2006	Man	group:35-39	0,61
kanker_van_overige_lokalisaties	2006	Man	group:40-44	2,56
kanker_van_overige_lokalisaties	2006	Man	group:45-49	5,01
kanker_van_overige_lokalisaties	2006	Man	group:50-54	8,47
kanker_van_overige_lokalisaties	2006	Man	group:55-59	16,48
kanker_van_overige_lokalisaties	2006	Man	group:60-64	30,51
kanker_van_overige_lokalisaties	2006	Man	group:65-69	46,15
kanker_van_overige_lokalisaties	2006	Man	group:70-74	73,73
kanker_van_overige_lokalisaties	2006	Man	group:75-79	95,41
kanker_van_overige_lokalisaties	2006	Man	group:80-84	147,93
kanker_van_overige_lokalisaties	2006	Man	group:85+	186,38
kanker_van_overige_lokalisaties	2007	Man	group:5-9	0,19
kanker_van_overige_lokalisaties	2007	Man	group:25-29	0,2
kanker_van_overige_lokalisaties	2007	Man	group:35-39	1,24
kanker_van_overige_lokalisaties	2007	Man	group:40-44	1,81
kanker_van_overige_lokalisaties	2007	Man	group:45-49	5,74
kanker_van_overige_lokalisaties	2007	Man	group:50-54	8,57
kanker_van_overige_lokalisaties	2007	Man	group:55-59	16,39
kanker_van_overige_lokalisaties	2007	Man	group:60-64	28,64
kanker_van_overige_lokalisaties	2007	Man	group:65-69	45,02
kanker_van_overige_lokalisaties	2007	Man	group:70-74	60,51
kanker_van_overige_lokalisaties	2007	Man	group:75-79	100,71
kanker_van_overige_lokalisaties	2007	Man	group:80-84	118,19
kanker_van_overige_lokalisaties	2007	Man	group:85+	142,01
kanker_van_overige_lokalisaties	2008	Man	group:25-29	0,4
kanker_van_overige_lokalisaties	2008	Man	group:30-34	0,2
kanker_van_overige_lokalisaties	2008	Man	group:35-39	0,79
kanker_van_overige_lokalisaties	2008	Man	group:40-44	2,58
kanker_van_overige_lokalisaties	2008	Man	group:45-49	4,09
kanker_van_overige_lokalisaties	2008	Man	group:50-54	9,17
kanker_van_overige_lokalisaties	2008	Man	group:55-59	14,81
kanker_van_overige_lokalisaties	2008	Man	group:60-64	24,08
kanker_van_overige_lokalisaties	2008	Man	group:65-69	34,52
kanker_van_overige_lokalisaties	2008	Man	group:70-74	57,36
kanker_van_overige_lokalisaties	2008	Man	group:75-79	100,18
kanker_van_overige_lokalisaties	2008	Man	group:80-84	127,89
kanker_van_overige_lokalisaties	2008	Man	group:85+	151,89
kanker_van_overige_lokalisaties	2009	Man	group:25-29	0,2
kanker_van_overige_lokalisaties	2009	Man	group:30-34	0,4
kanker_van_overige_lokalisaties	2009	Man	group:35-39	1,32
kanker_van_overige_lokalisaties	2009	Man	group:40-44	1,07
kanker_van_overige_lokalisaties	2009	Man	group:45-49	3,72
kanker_van_overige_lokalisaties	2009	Man	group:50-54	5,63
kanker_van_overige_lokalisaties	2009	Man	group:55-59	14,33
kanker_van_overige_lokalisaties	2009	Man	group:60-64	20,77
kanker_van_overige_lokalisaties	2009	Man	group:65-69	34,88
kanker_van_overige_lokalisaties	2009	Man	group:70-74	52,85
kanker_van_overige_lokalisaties	2009	Man	group:75-79	78,38
kanker_van_overige_lokalisaties	2009	Man	group:80-84	118,01
kanker_van_overige_lokalisaties	2009	Man	group:85+	139,08
kanker_van_overige_lokalisaties	2010	Man	group:5-9	0,2
kanker_van_overige_lokalisaties	2010	Man	group:20-24	0,19
kanker_van_overige_lokalisaties	2010	Man	group:25-29	0,2
kanker_van_overige_lokalisaties	2010	Man	group:30-34	0,2
kanker_van_overige_lokalisaties	2010	Man	group:35-39	0,52
kanker_van_overige_lokalisaties	2010	Man	group:40-44	2,14
kanker_van_overige_lokalisaties	2010	Man	group:45-49	3,37
kanker_van_overige_lokalisaties	2010	Man	group:50-54	5,87
kanker_van_overige_lokalisaties	2010	Man	group:55-59	10,63
kanker_van_overige_lokalisaties	2010	Man	group:60-64	21,28
kanker_van_overige_lokalisaties	2010	Man	group:65-69	33,34
kanker_van_overige_lokalisaties	2010	Man	group:70-74	44,08
kanker_van_overige_lokalisaties	2010	Man	group:75-79	76,4
kanker_van_overige_lokalisaties	2010	Man	group:80-84	98,96
kanker_van_overige_lokalisaties	2010	Man	group:85+	127,79
kanker_van_overige_lokalisaties	2011	Man	group:20-24	0,19
kanker_van_overige_lokalisaties	2011	Man	group:25-29	0,39
kanker_van_overige_lokalisaties	2011	Man	group:30-34	0,59
kanker_van_overige_lokalisaties	2011	Man	group:35-39	1,46
kanker_van_overige_lokalisaties	2011	Man	group:40-44	1,54
kanker_van_overige_lokalisaties	2011	Man	group:45-49	2,59
kanker_van_overige_lokalisaties	2011	Man	group:50-54	4,29
kanker_van_overige_lokalisaties	2011	Man	group:55-59	12,36
kanker_van_overige_lokalisaties	2011	Man	group:60-64	17,62
kanker_van_overige_lokalisaties	2011	Man	group:65-69	30,35
kanker_van_overige_lokalisaties	2011	Man	group:70-74	45,05
kanker_van_overige_lokalisaties	2011	Man	group:75-79	73,04
kanker_van_overige_lokalisaties	2011	Man	group:80-84	108,54
kanker_van_overige_lokalisaties	2011	Man	group:85+	120,36
kanker_van_overige_lokalisaties	2012	Man	group:20-24	0,19
kanker_van_overige_lokalisaties	2012	Man	group:30-34	0,2
kanker_van_overige_lokalisaties	2012	Man	group:35-39	1,33
kanker_van_overige_lokalisaties	2012	Man	group:40-44	1,09
kanker_van_overige_lokalisaties	2012	Man	group:45-49	3,21
kanker_van_overige_lokalisaties	2012	Man	group:50-54	4,88
kanker_van_overige_lokalisaties	2012	Man	group:55-59	10,07
kanker_van_overige_lokalisaties	2012	Man	group:60-64	15,8
kanker_van_overige_lokalisaties	2012	Man	group:65-69	31,79
kanker_van_overige_lokalisaties	2012	Man	group:70-74	32,36
kanker_van_overige_lokalisaties	2012	Man	group:75-79	59,95
kanker_van_overige_lokalisaties	2012	Man	group:80-84	99,96
kanker_van_overige_lokalisaties	2012	Man	group:85+	124,2
kanker_van_overige_lokalisaties	2013	Man	group:25-29	0,39
kanker_van_overige_lokalisaties	2013	Man	group:30-34	0,79
kanker_van_overige_lokalisaties	2013	Man	group:35-39	0,59
kanker_van_overige_lokalisaties	2013	Man	group:40-44	0,32
kanker_van_overige_lokalisaties	2013	Man	group:45-49	1,69
kanker_van_overige_lokalisaties	2013	Man	group:50-54	5,6
kanker_van_overige_lokalisaties	2013	Man	group:55-59	8,54
kanker_van_overige_lokalisaties	2013	Man	group:60-64	16,58
kanker_van_overige_lokalisaties	2013	Man	group:65-69	26,17
kanker_van_overige_lokalisaties	2013	Man	group:70-74	44,17
kanker_van_overige_lokalisaties	2013	Man	group:75-79	54,75
kanker_van_overige_lokalisaties	2013	Man	group:80-84	95,57
kanker_van_overige_lokalisaties	2013	Man	group:85+	119,94
kanker_van_overige_lokalisaties	2014	Man	group:25-29	0,38
kanker_van_overige_lokalisaties	2014	Man	group:30-34	0,2
kanker_van_overige_lokalisaties	2014	Man	group:35-39	0,4
kanker_van_overige_lokalisaties	2014	Man	group:40-44	1,33
kanker_van_overige_lokalisaties	2014	Man	group:45-49	2,01
kanker_van_overige_lokalisaties	2014	Man	group:50-54	4,73
kanker_van_overige_lokalisaties	2014	Man	group:55-59	5,96
kanker_van_overige_lokalisaties	2014	Man	group:60-64	13,97
kanker_van_overige_lokalisaties	2014	Man	group:65-69	21,37
kanker_van_overige_lokalisaties	2014	Man	group:70-74	35,69
kanker_van_overige_lokalisaties	2014	Man	group:75-79	41,61
kanker_van_overige_lokalisaties	2014	Man	group:80-84	69,72
kanker_van_overige_lokalisaties	2014	Man	group:85+	72,44
kanker_van_overige_lokalisaties	2015	Man	group:30-34	0,59
kanker_van_overige_lokalisaties	2015	Man	group:35-39	0,4
kanker_van_overige_lokalisaties	2015	Man	group:40-44	1,05
kanker_van_overige_lokalisaties	2015	Man	group:45-49	1,86
kanker_van_overige_lokalisaties	2015	Man	group:50-54	3,28
kanker_van_overige_lokalisaties	2015	Man	group:55-59	8,61
kanker_van_overige_lokalisaties	2015	Man	group:60-64	11,83
kanker_van_overige_lokalisaties	2015	Man	group:65-69	21,13
kanker_van_overige_lokalisaties	2015	Man	group:70-74	29,43
kanker_van_overige_lokalisaties	2015	Man	group:75-79	45,21
kanker_van_overige_lokalisaties	2015	Man	group:80-84	67,71
kanker_van_overige_lokalisaties	2015	Man	group:85+	70,88
kanker_van_overige_lokalisaties	2016	Man	group:25-29	0,18
kanker_van_overige_lokalisaties	2016	Man	group:30-34	0,19
kanker_van_overige_lokalisaties	2016	Man	group:35-39	0,2
kanker_van_overige_lokalisaties	2016	Man	group:40-44	1,83
kanker_van_overige_lokalisaties	2016	Man	group:45-49	1,24
kanker_van_overige_lokalisaties	2016	Man	group:50-54	3,72
kanker_van_overige_lokalisaties	2016	Man	group:55-59	8,12
kanker_van_overige_lokalisaties	2016	Man	group:60-64	13,04
kanker_van_overige_lokalisaties	2016	Man	group:65-69	18,77
kanker_van_overige_lokalisaties	2016	Man	group:70-74	31,35
kanker_van_overige_lokalisaties	2016	Man	group:75-79	46,03
kanker_van_overige_lokalisaties	2016	Man	group:80-84	63,43
kanker_van_overige_lokalisaties	2016	Man	group:85+	97,35
kanker_van_overige_lokalisaties	2017	Man	group:25-29	0,18
kanker_van_overige_lokalisaties	2017	Man	group:30-34	0,38
kanker_van_overige_lokalisaties	2017	Man	group:35-39	0,98
kanker_van_overige_lokalisaties	2017	Man	group:40-44	0,76
kanker_van_overige_lokalisaties	2017	Man	group:45-49	1,41
kanker_van_overige_lokalisaties	2017	Man	group:50-54	3,72
kanker_van_overige_lokalisaties	2017	Man	group:55-59	8,15
kanker_van_overige_lokalisaties	2017	Man	group:60-64	11,22
kanker_van_overige_lokalisaties	2017	Man	group:65-69	16,21
kanker_van_overige_lokalisaties	2017	Man	group:70-74	30,1
kanker_van_overige_lokalisaties	2017	Man	group:75-79	40,51
kanker_van_overige_lokalisaties	2017	Man	group:80-84	58,09
kanker_van_overige_lokalisaties	2017	Man	group:85+	84,94
kanker_van_overige_lokalisaties	2018	Man	group:20-24	0,18
kanker_van_overige_lokalisaties	2018	Man	group:30-34	0,37
kanker_van_overige_lokalisaties	2018	Man	group:35-39	0,19
kanker_van_overige_lokalisaties	2018	Man	group:40-44	0,58
kanker_van_overige_lokalisaties	2018	Man	group:45-49	1,44
kanker_van_overige_lokalisaties	2018	Man	group:50-54	3,42
kanker_van_overige_lokalisaties	2018	Man	group:55-59	5,72
kanker_van_overige_lokalisaties	2018	Man	group:60-64	11,26
kanker_van_overige_lokalisaties	2018	Man	group:65-69	19,03
kanker_van_overige_lokalisaties	2018	Man	group:70-74	30,58
kanker_van_overige_lokalisaties	2018	Man	group:75-79	42,95
kanker_van_overige_lokalisaties	2018	Man	group:80-84	68,37
kanker_van_overige_lokalisaties	2018	Man	group:85+	93,8
kanker_van_overige_lokalisaties	2019	Vrouw	group:15-19	0,19
kanker_van_overige_lokalisaties	2019	Vrouw	group:25-29	0,18
kanker_van_overige_lokalisaties	2019	Vrouw	group:40-44	0,78
kanker_van_overige_lokalisaties	2019	Vrouw	group:45-49	1,65
kanker_van_overige_lokalisaties	2019	Vrouw	group:50-54	2,51
kanker_van_overige_lokalisaties	2019	Vrouw	group:55-59	5
kanker_van_overige_lokalisaties	2019	Vrouw	group:60-64	7,19
kanker_van_overige_lokalisaties	2019	Vrouw	group:65-69	10,36
kanker_van_overige_lokalisaties	2019	Vrouw	group:70-74	17,69
kanker_van_overige_lokalisaties	2019	Vrouw	group:75-79	22,76
kanker_van_overige_lokalisaties	2019	Vrouw	group:80-84	47,95
kanker_van_overige_lokalisaties	2019	Vrouw	group:85+	67,09
kanker_van_overige_lokalisaties	1989	Vrouw	group:20-24	0,32
kanker_van_overige_lokalisaties	1989	Vrouw	group:30-34	1,02
kanker_van_overige_lokalisaties	1989	Vrouw	group:35-39	3,03
kanker_van_overige_lokalisaties	1989	Vrouw	group:40-44	4,43
kanker_van_overige_lokalisaties	1989	Vrouw	group:45-49	4,42
kanker_van_overige_lokalisaties	1989	Vrouw	group:50-54	15,22
kanker_van_overige_lokalisaties	1989	Vrouw	group:55-59	22,83
kanker_van_overige_lokalisaties	1989	Vrouw	group:60-64	27,28
kanker_van_overige_lokalisaties	1989	Vrouw	group:65-69	41,17
kanker_van_overige_lokalisaties	1989	Vrouw	group:70-74	65,3
kanker_van_overige_lokalisaties	1989	Vrouw	group:75-79	76
kanker_van_overige_lokalisaties	1989	Vrouw	group:80-84	99,93
kanker_van_overige_lokalisaties	1989	Vrouw	group:85+	94,95
kanker_van_overige_lokalisaties	1990	Vrouw	group:15-19	0,19
kanker_van_overige_lokalisaties	1990	Vrouw	group:20-24	0,16
kanker_van_overige_lokalisaties	1990	Vrouw	group:30-34	0,84
kanker_van_overige_lokalisaties	1990	Vrouw	group:35-39	1,77
kanker_van_overige_lokalisaties	1990	Vrouw	group:40-44	4,64
kanker_van_overige_lokalisaties	1990	Vrouw	group:45-49	8,84
kanker_van_overige_lokalisaties	1990	Vrouw	group:50-54	13,9
kanker_van_overige_lokalisaties	1990	Vrouw	group:55-59	19,63
kanker_van_overige_lokalisaties	1990	Vrouw	group:60-64	33,48
kanker_van_overige_lokalisaties	1990	Vrouw	group:65-69	46,03
kanker_van_overige_lokalisaties	1990	Vrouw	group:70-74	59,17
kanker_van_overige_lokalisaties	1990	Vrouw	group:75-79	83,8
kanker_van_overige_lokalisaties	1990	Vrouw	group:80-84	103,29
kanker_van_overige_lokalisaties	1990	Vrouw	group:85+	110,75
kanker_van_overige_lokalisaties	1991	Vrouw	group:10-14	0,23
kanker_van_overige_lokalisaties	1991	Vrouw	group:20-24	0,16
kanker_van_overige_lokalisaties	1991	Vrouw	group:25-29	0,31
kanker_van_overige_lokalisaties	1991	Vrouw	group:30-34	2,14
kanker_van_overige_lokalisaties	1991	Vrouw	group:35-39	1,75
kanker_van_overige_lokalisaties	1991	Vrouw	group:40-44	3,43
kanker_van_overige_lokalisaties	1991	Vrouw	group:45-49	8,32
kanker_van_overige_lokalisaties	1991	Vrouw	group:50-54	11,88
kanker_van_overige_lokalisaties	1991	Vrouw	group:55-59	19,41
kanker_van_overige_lokalisaties	1991	Vrouw	group:60-64	34,98
kanker_van_overige_lokalisaties	1991	Vrouw	group:65-69	44,31
kanker_van_overige_lokalisaties	1991	Vrouw	group:70-74	53,25
kanker_van_overige_lokalisaties	1991	Vrouw	group:75-79	80,25
kanker_van_overige_lokalisaties	1991	Vrouw	group:80-84	111,25
kanker_van_overige_lokalisaties	1991	Vrouw	group:85+	115,1
kanker_van_overige_lokalisaties	1992	Vrouw	group:0-4	0,63
kanker_van_overige_lokalisaties	1992	Vrouw	group:5-9	0,23
kanker_van_overige_lokalisaties	1992	Vrouw	group:25-29	0,63
kanker_van_overige_lokalisaties	1992	Vrouw	group:30-34	0,97
kanker_van_overige_lokalisaties	1992	Vrouw	group:35-39	2,94
kanker_van_overige_lokalisaties	1992	Vrouw	group:40-44	4,92
kanker_van_overige_lokalisaties	1992	Vrouw	group:45-49	6,07
kanker_van_overige_lokalisaties	1992	Vrouw	group:50-54	13,66
kanker_van_overige_lokalisaties	1992	Vrouw	group:55-59	21,33
kanker_van_overige_lokalisaties	1992	Vrouw	group:60-64	29,16
kanker_van_overige_lokalisaties	1992	Vrouw	group:65-69	39,57
kanker_van_overige_lokalisaties	1992	Vrouw	group:70-74	57,81
kanker_van_overige_lokalisaties	1992	Vrouw	group:75-79	91,63
kanker_van_overige_lokalisaties	1992	Vrouw	group:80-84	107,86
kanker_van_overige_lokalisaties	1992	Vrouw	group:85+	113,36
kanker_van_overige_lokalisaties	1993	Vrouw	group:0-4	0,21
kanker_van_overige_lokalisaties	1993	Vrouw	group:15-19	0,22
kanker_van_overige_lokalisaties	1993	Vrouw	group:20-24	0,17
kanker_van_overige_lokalisaties	1993	Vrouw	group:25-29	0,31
kanker_van_overige_lokalisaties	1993	Vrouw	group:30-34	0,64
kanker_van_overige_lokalisaties	1993	Vrouw	group:35-39	2,22
kanker_van_overige_lokalisaties	1993	Vrouw	group:40-44	5,33
kanker_van_overige_lokalisaties	1993	Vrouw	group:45-49	7,19
kanker_van_overige_lokalisaties	1993	Vrouw	group:50-54	13,58
kanker_van_overige_lokalisaties	1993	Vrouw	group:55-59	17,93
kanker_van_overige_lokalisaties	1993	Vrouw	group:60-64	31,33
kanker_van_overige_lokalisaties	1993	Vrouw	group:65-69	39,51
kanker_van_overige_lokalisaties	1993	Vrouw	group:70-74	65,17
kanker_van_overige_lokalisaties	1993	Vrouw	group:75-79	88
kanker_van_overige_lokalisaties	1993	Vrouw	group:80-84	104,88
kanker_van_overige_lokalisaties	1993	Vrouw	group:85+	124,62
kanker_van_overige_lokalisaties	1994	Vrouw	group:25-29	0,63
kanker_van_overige_lokalisaties	1994	Vrouw	group:30-34	1,25
kanker_van_overige_lokalisaties	1994	Vrouw	group:35-39	2,18
kanker_van_overige_lokalisaties	1994	Vrouw	group:40-44	5,34
kanker_van_overige_lokalisaties	1994	Vrouw	group:45-49	5,33
kanker_van_overige_lokalisaties	1994	Vrouw	group:50-54	11,75
kanker_van_overige_lokalisaties	1994	Vrouw	group:55-59	19,79
kanker_van_overige_lokalisaties	1994	Vrouw	group:60-64	35,61
kanker_van_overige_lokalisaties	1994	Vrouw	group:65-69	41,18
kanker_van_overige_lokalisaties	1994	Vrouw	group:70-74	58,04
kanker_van_overige_lokalisaties	1994	Vrouw	group:75-79	83,33
kanker_van_overige_lokalisaties	1994	Vrouw	group:80-84	105,94
kanker_van_overige_lokalisaties	1994	Vrouw	group:85+	113,04
kanker_van_overige_lokalisaties	1995	Vrouw	group:15-19	0,22
kanker_van_overige_lokalisaties	1995	Vrouw	group:20-24	0,18
kanker_van_overige_lokalisaties	1995	Vrouw	group:25-29	0,32
kanker_van_overige_lokalisaties	1995	Vrouw	group:30-34	2,18
kanker_van_overige_lokalisaties	1995	Vrouw	group:35-39	2,81
kanker_van_overige_lokalisaties	1995	Vrouw	group:40-44	4,95
kanker_van_overige_lokalisaties	1995	Vrouw	group:45-49	10,7
kanker_van_overige_lokalisaties	1995	Vrouw	group:50-54	13,06
kanker_van_overige_lokalisaties	1995	Vrouw	group:55-59	18,36
kanker_van_overige_lokalisaties	1995	Vrouw	group:60-64	31,24
kanker_van_overige_lokalisaties	1995	Vrouw	group:65-69	49,18
kanker_van_overige_lokalisaties	1995	Vrouw	group:70-74	55,28
kanker_van_overige_lokalisaties	1995	Vrouw	group:75-79	88,24
kanker_van_overige_lokalisaties	1995	Vrouw	group:80-84	108,61
kanker_van_overige_lokalisaties	1995	Vrouw	group:85+	123,73
kanker_van_overige_lokalisaties	1996	Vrouw	group:20-24	0,19
kanker_van_overige_lokalisaties	1996	Vrouw	group:25-29	0,32
kanker_van_overige_lokalisaties	1996	Vrouw	group:30-34	0,93
kanker_van_overige_lokalisaties	1996	Vrouw	group:35-39	2,77
kanker_van_overige_lokalisaties	1996	Vrouw	group:40-44	4,03
kanker_van_overige_lokalisaties	1996	Vrouw	group:45-49	7,42
kanker_van_overige_lokalisaties	1996	Vrouw	group:50-54	14,05
kanker_van_overige_lokalisaties	1996	Vrouw	group:55-59	19,34
kanker_van_overige_lokalisaties	1996	Vrouw	group:60-64	27,38
kanker_van_overige_lokalisaties	1996	Vrouw	group:65-69	38,57
kanker_van_overige_lokalisaties	1996	Vrouw	group:70-74	54,74
kanker_van_overige_lokalisaties	1996	Vrouw	group:75-79	76,2
kanker_van_overige_lokalisaties	1996	Vrouw	group:80-84	109,47
kanker_van_overige_lokalisaties	1996	Vrouw	group:85+	106,45
kanker_van_overige_lokalisaties	1997	Vrouw	group:10-14	0,22
kanker_van_overige_lokalisaties	1997	Vrouw	group:15-19	0,44
kanker_van_overige_lokalisaties	1997	Vrouw	group:20-24	0,2
kanker_van_overige_lokalisaties	1997	Vrouw	group:25-29	0,32
kanker_van_overige_lokalisaties	1997	Vrouw	group:30-34	1,24
kanker_van_overige_lokalisaties	1997	Vrouw	group:35-39	2,41
kanker_van_overige_lokalisaties	1997	Vrouw	group:40-44	4,33
kanker_van_overige_lokalisaties	1997	Vrouw	group:45-49	9,19
kanker_van_overige_lokalisaties	1997	Vrouw	group:50-54	14,49
kanker_van_overige_lokalisaties	1997	Vrouw	group:55-59	17,25
kanker_van_overige_lokalisaties	1997	Vrouw	group:60-64	32,21
kanker_van_overige_lokalisaties	1997	Vrouw	group:65-69	41,3
kanker_van_overige_lokalisaties	1997	Vrouw	group:70-74	61,87
kanker_van_overige_lokalisaties	1997	Vrouw	group:75-79	82,13
kanker_van_overige_lokalisaties	1997	Vrouw	group:80-84	101,39
kanker_van_overige_lokalisaties	1997	Vrouw	group:85+	104,88
kanker_van_overige_lokalisaties	1998	Vrouw	group:20-24	0,41
kanker_van_overige_lokalisaties	1998	Vrouw	group:25-29	0,16
kanker_van_overige_lokalisaties	1998	Vrouw	group:30-34	0,78
kanker_van_overige_lokalisaties	1998	Vrouw	group:35-39	2,06
kanker_van_overige_lokalisaties	1998	Vrouw	group:40-44	5,64
kanker_van_overige_lokalisaties	1998	Vrouw	group:45-49	7,69
kanker_van_overige_lokalisaties	1998	Vrouw	group:50-54	13,09
kanker_van_overige_lokalisaties	1998	Vrouw	group:55-59	17,58
kanker_van_overige_lokalisaties	1998	Vrouw	group:60-64	31,99
kanker_van_overige_lokalisaties	1998	Vrouw	group:65-69	42,08
kanker_van_overige_lokalisaties	1998	Vrouw	group:70-74	59,01
kanker_van_overige_lokalisaties	1998	Vrouw	group:75-79	83,98
kanker_van_overige_lokalisaties	1998	Vrouw	group:80-84	114,45
kanker_van_overige_lokalisaties	1998	Vrouw	group:85+	119,63
kanker_van_overige_lokalisaties	1999	Vrouw	group:25-29	0,34
kanker_van_overige_lokalisaties	1999	Vrouw	group:30-34	1,4
kanker_van_overige_lokalisaties	1999	Vrouw	group:35-39	1,4
kanker_van_overige_lokalisaties	1999	Vrouw	group:40-44	5,72
kanker_van_overige_lokalisaties	1999	Vrouw	group:45-49	5,91
kanker_van_overige_lokalisaties	1999	Vrouw	group:50-54	14,6
kanker_van_overige_lokalisaties	1999	Vrouw	group:55-59	22,32
kanker_van_overige_lokalisaties	1999	Vrouw	group:60-64	30,36
kanker_van_overige_lokalisaties	1999	Vrouw	group:65-69	40,97
kanker_van_overige_lokalisaties	1999	Vrouw	group:70-74	67,07
kanker_van_overige_lokalisaties	1999	Vrouw	group:75-79	86,45
kanker_van_overige_lokalisaties	1999	Vrouw	group:80-84	107,09
